Index,brand,milage,fuel_type,transmission,ext_col,int_col,accident,clean_title,price,car_age,horsepower,engine_size,cylinder_count
3714,Jeep,38200,Gasoline,Automatic,Red,Other,None reported,Yes,29500,7,285.0,3.6,6.0
2936,Jeep,24500,Gasoline,Automatic,Blue,Black,None reported,Yes,64000,2,285.0,3.6,6.0
3213,Ford,31000,Unknown,Manual,Grey,Black,None reported,Yes,34700,5,,,
363,Audi,68000,Gasoline,Unknown,White,Black,Accident reported,Yes,20000,8,252.0,2.0,4.0
182,Volvo,88300,Gasoline,Automatic,Blue,Other,Accident reported,Yes,11500,13,235.0,3.2,6.0
1194,Lexus,53649,Gasoline,Automatic,Black,Red,None reported,Yes,33000,7,295.0,3.5,6.0
2477,GMC,18083,Gasoline,Automatic,Other,Black,None reported,Yes,43999,3,,3.6,
1121,Ford,163000,E85 Flex Fuel,Automatic,White,Grey,None reported,Yes,19550,12,255.0,5.4,8.0
3883,Toyota,199400,Gasoline,Automatic,Grey,Grey,Accident reported,Yes,8500,19,282.0,4.7,8.0
1182,Mercedes-Benz,6600,Gasoline,Unknown,Black,Other,None reported,Yes,128900,4,550.0,4.0,8.0
2922,BMW,41000,Hybrid,Automatic,White,Black,None reported,Yes,50000,3,335.0,3.0,6.0
614,Jeep,39192,Gasoline,Automatic,White,Black,None reported,,24590,4,,2.4,
1466,Acura,19500,Gasoline,Automatic,Grey,Black,None reported,Yes,25000,5,201.0,2.4,4.0
401,Land,36500,Gasoline,Unknown,White,Red,None reported,Yes,72000,4,550.0,5.0,8.0
934,BMW,31090,Gasoline,Automatic,Green,Black,Accident reported,Yes,68000,6,600.0,4.4,8.0
2419,Hummer,145000,Gasoline,Automatic,Green,Black,None reported,Yes,22500,19,325.0,6.0,8.0
2637,Kia,69100,Gasoline,Automatic,Red,Black,None reported,Yes,32500,6,365.0,3.3,6.0
2629,Ford,75200,E85 Flex Fuel,Automatic,White,Grey,None reported,Yes,22000,8,385.0,6.2,8.0
726,BMW,4514,Gasoline,Automatic,Grey,Black,None reported,,132998,2,,,
826,Ford,74349,Gasoline,Automatic,White,Other,None reported,Yes,36000,7,375.0,3.5,6.0
1521,Porsche,30951,Gasoline,Automatic,White,Black,None reported,Yes,80140,5,,3.0,
136,BMW,35248,Gasoline,Automatic,Grey,Black,None reported,,53998,5,,,
628,BMW,33749,Gasoline,Automatic,Blue,Red,None reported,,85998,4,,,
334,Kia,69185,Gasoline,Automatic,Black,Grey,None reported,,37405,4,,3.8,
390,Volkswagen,13613,Gasoline,Automatic,White,Black,None reported,,29798,3,,,
3323,Ford,25000,E85 Flex Fuel,Automatic,Grey,Black,None reported,Yes,65000,8,385.0,5.0,8.0
1817,Porsche,37200,Gasoline,Automatic,Black,Other,None reported,Yes,27500,13,300.0,3.6,6.0
3601,Toyota,265000,Gasoline,Automatic,Black,Other,None reported,Yes,15500,24,230.0,4.7,8.0
710,Nissan,42259,Gasoline,Automatic,Black,Black,Accident reported,Yes,17000,12,290.0,3.5,6.0
1039,Porsche,3400,Gasoline,Manual,White,Black,None reported,Yes,129900,4,414.0,4.0,6.0
3535,RAM,40200,Gasoline,Automatic,Blue,Grey,Accident reported,Yes,24000,7,395.0,5.7,8.0
3742,Nissan,65750,Gasoline,Automatic,Black,Grey,Accident reported,Yes,15995,12,261.0,4.0,6.0
1561,Chevrolet,18860,Diesel,Automatic,Blue,Grey,None reported,Yes,74500,2,445.0,6.6,8.0
3677,Porsche,75000,Gasoline,Manual,Silver,Black,,,17500,19,240.0,2.7,6.0
3353,Chevrolet,123500,Gasoline,Unknown,Red,Other,Accident reported,Yes,27000,17,400.0,6.0,8.0
1112,Chevrolet,86170,Gasoline,Automatic,Black,Black,Accident reported,Yes,17000,14,304.0,3.6,6.0
1223,RAM,32092,Gasoline,Automatic,Blue,Black,None reported,Yes,35113,3,,3.6,
2661,Ford,10400,Gasoline,Automatic,Red,Grey,None reported,Yes,40000,5,460.0,5.0,8.0
2421,Porsche,13554,Gasoline,Manual,Blue,Black,None reported,Yes,124995,4,414.0,4.0,6.0
1508,Rolls-Royce,7585,Gasoline,Automatic,Other,Other,None reported,Yes,599000,6,,6.8,
1750,Acura,122000,Gasoline,Unknown,Grey,Other,None reported,Yes,11500,16,286.0,3.5,6.0
3585,Porsche,70500,Gasoline,Unknown,Silver,Black,Accident reported,Yes,26500,9,340.0,3.0,6.0
338,Mazda,85000,Unknown,Automatic,Black,Black,Accident reported,Yes,18500,8,,,
215,Honda,82323,Gasoline,Manual,Black,Black,None reported,Yes,28500,16,237.0,2.2,4.0
1341,Mercedes-Benz,42750,Gasoline,Unknown,Black,Black,Accident reported,Yes,22999,8,208.0,2.0,4.0
3347,Audi,25300,Hybrid,Automatic,White,Other,None reported,Yes,39900,4,335.0,3.0,6.0
3747,Ford,271000,Gasoline,Automatic,Red,Other,Accident reported,Yes,9500,20,300.0,5.4,8.0
2582,Lexus,29800,Gasoline,Automatic,Black,Black,None reported,Yes,68495,6,471.0,5.0,8.0
2486,Chrysler,119000,Gasoline,Automatic,Blue,Other,None reported,Yes,3500,19,250.0,3.5,6.0
2694,BMW,83000,Gasoline,Automatic,Black,Red,Accident reported,Yes,31000,12,414.0,4.0,8.0
2322,Tesla,17500,,Automatic,Grey,White,None reported,Yes,45000,3,455.0,,
101,GMC,116226,Gasoline,Automatic,Black,Black,None reported,Yes,7900,12,288.0,3.6,6.0
2852,Toyota,4437,Gasoline,Unknown,Grey,Black,None reported,Yes,42000,2,295.0,3.5,6.0
171,Ford,34672,Gasoline,Automatic,White,White,None reported,Yes,45500,5,400.0,3.5,6.0
107,Chevrolet,139804,Gasoline,Automatic,White,Grey,Accident reported,Yes,14500,10,195.0,4.3,6.0
2903,Ford,64517,Gasoline,Automatic,Black,Black,None reported,Yes,47995,6,450.0,3.5,6.0
3989,Chevrolet,25548,Gasoline,Automatic,Grey,Grey,None reported,Yes,49000,9,455.0,6.2,8.0
2924,Jeep,23000,Gasoline,Automatic,Green,Black,None reported,Yes,43000,2,285.0,3.6,6.0
2664,Land,85000,Gasoline,Automatic,Grey,Black,None reported,Yes,33000,6,340.0,3.0,6.0
2980,BMW,82000,Gasoline,Automatic,Silver,Black,Accident reported,Yes,16995,8,240.0,2.0,4.0
2706,Lexus,81400,Gasoline,Automatic,Grey,Red,Accident reported,Yes,26000,8,295.0,3.5,6.0
2884,BMW,31850,Hybrid,Unknown,White,Black,None reported,Yes,60500,2,389.0,3.0,6.0
3241,Porsche,19800,Gasoline,Automatic,Silver,Black,None reported,Yes,134900,1,379.0,3.0,6.0
3107,Subaru,77000,Gasoline,Automatic,Grey,Grey,Accident reported,Yes,18749,5,175.0,2.5,4.0
3432,Nissan,8400,Gasoline,Automatic,Red,Other,None reported,Yes,59950,2,400.0,5.6,8.0
1040,Chevrolet,18000,Gasoline,Automatic,White,Black,Accident reported,Yes,30000,3,335.0,3.6,6.0
2781,BMW,125500,Gasoline,Automatic,Black,Black,Accident reported,Yes,12950,9,240.0,2.0,4.0
2120,Chevrolet,129000,Gasoline,Automatic,White,Other,None reported,Yes,17950,17,366.0,6.0,8.0
1524,BMW,45253,Hybrid,Unknown,Black,Black,None reported,Yes,24995,6,247.0,2.0,4.0
3412,Jeep,9100,Gasoline,Automatic,Red,Black,None reported,Yes,49895,4,285.0,3.6,6.0
2248,Jeep,27981,Gasoline,Automatic,Red,Black,None reported,Yes,47500,4,285.0,3.6,6.0
481,Audi,18603,Gasoline,Automatic,Black,Black,None reported,,42900,5,,3.0,
3159,Mitsubishi,146000,Gasoline,Automatic,Grey,Black,Accident reported,Yes,4200,21,200.0,3.0,6.0
2946,Hyundai,82900,Gasoline,Automatic,Black,Black,Accident reported,Yes,13995,9,245.0,2.0,4.0
1762,Mercedes-Benz,11111,Gasoline,Automatic,Grey,Black,None reported,,38998,3,,,
3254,Ford,60660,Gasoline,Automatic,Gold,Black,Accident reported,Yes,46900,6,375.0,3.5,6.0
3384,Nissan,187141,Gasoline,Automatic,Black,Black,None reported,Yes,16995,7,390.0,5.6,8.0
2754,Ford,3763,Diesel,Automatic,Red,Black,None reported,Yes,92000,1,475.0,6.7,8.0
2721,Ford,53000,E85 Flex Fuel,Automatic,Red,Grey,Accident reported,Yes,25000,7,290.0,3.5,6.0
405,Hyundai,149000,Gasoline,Automatic,Black,Grey,None reported,Yes,3850,16,173.0,2.7,6.0
757,Rivian,2108,,Automatic,Silver,White,None reported,Yes,91000,1,835.0,,
2641,Chevrolet,135484,Gasoline,Automatic,Other,Other,,,29748,8,,5.3,
97,Lexus,48000,Gasoline,Unknown,Orange,Red,None reported,Yes,32900,9,306.0,3.5,6.0
1333,BMW,14360,Hybrid,Automatic,Black,Black,None reported,Yes,85495,1,375.0,3.0,6.0
3173,Subaru,46452,Gasoline,Manual,Grey,Black,None reported,Yes,22888,11,200.0,2.0,4.0
3695,Land,174678,Gasoline,Automatic,Black,Black,None reported,Yes,9500,13,230.0,3.2,6.0
2788,RAM,98650,Diesel,Automatic,Black,Black,None reported,Yes,56750,6,350.0,6.7,6.0
2058,Chevrolet,42780,Gasoline,Unknown,Black,Black,Accident reported,Yes,41100,6,455.0,6.2,8.0
3870,Ford,1889,Hybrid,Automatic,White,Grey,None reported,Yes,32850,2,221.0,2.5,4.0
148,Land,84000,Gasoline,Automatic,Other,Black,Accident reported,Yes,22800,9,240.0,2.0,4.0
28,BMW,69000,Gasoline,Automatic,Grey,Black,None reported,Yes,25700,9,445.0,4.4,8.0
3150,Ford,195000,Unknown,Automatic,Blue,Grey,None reported,Yes,15000,29,,,
3795,Hummer,155000,Gasoline,Automatic,Green,Black,Accident reported,Yes,37000,16,393.0,6.2,8.0
692,Honda,58981,Unknown,Automatic,White,Other,None reported,Yes,9599,31,,,
1386,BMW,25108,Gasoline,Automatic,Black,Black,,,66000,4,523.0,4.4,8.0
1845,Audi,6397,Gasoline,Automatic,Grey,Black,None reported,,172900,3,,5.2,
2727,Chevrolet,21400,Diesel,Automatic,Grey,Black,None reported,Yes,69000,2,277.0,3.0,6.0
1599,Land,3369,Hybrid,Automatic,White,Black,None reported,Yes,139500,2,395.0,3.0,6.0
701,Lexus,1500,Gasoline,Automatic,Grey,Black,,,119500,1,409.0,3.4,6.0
1708,Mercedes-Benz,11875,Gasoline,Automatic,Black,Black,None reported,,41598,2,,,
454,Ferrari,20000,Gasoline,Automatic,Red,Brown,Accident reported,Yes,124990,9,553.0,3.9,8.0
2040,Audi,42400,Diesel,Automatic,Silver,Black,None reported,Yes,26500,10,240.0,3.0,6.0
3088,BMW,49700,Gasoline,Automatic,Blue,Black,None reported,Yes,26000,7,228.0,2.0,4.0
2315,Volvo,61000,Gasoline,Manual,Blue,Other,None reported,Yes,10299,18,218.0,2.5,5.0
609,Genesis,10200,Gasoline,Automatic,White,Black,None reported,Yes,50500,2,375.0,3.5,6.0
167,Lexus,82000,Gasoline,Automatic,White,Other,None reported,Yes,25000,25,230.0,4.7,8.0
730,BMW,37000,Gasoline,Unknown,Silver,Silver,None reported,Yes,45950,9,560.0,4.4,8.0
2864,Lexus,6449,Gasoline,Automatic,Silver,Black,Accident reported,,35999,3,,2.0,
3583,Porsche,69404,Hybrid,Automatic,Black,Other,Accident reported,Yes,29500,7,416.0,3.0,6.0
2646,Ford,152000,Gasoline,Automatic,Grey,Black,None reported,Yes,15499,7,290.0,3.5,6.0
1622,Toyota,600,Hybrid,Automatic,Orange,Black,None reported,Yes,91995,1,437.0,3.4,6.0
587,Rolls-Royce,79000,Gasoline,Automatic,Silver,Black,None reported,Yes,69000,14,563.0,6.6,12.0
1401,GMC,8210,Gasoline,Automatic,White,Black,None reported,Yes,55000,3,401.0,6.6,8.0
1700,GMC,92031,Gasoline,Automatic,White,Other,Accident reported,Yes,30000,7,355.0,5.3,8.0
2905,BMW,7580,Gasoline,Unknown,Black,Black,None reported,Yes,51500,5,456.0,4.4,8.0
3144,Ford,19200,Gasoline,Unknown,Black,Black,None reported,Yes,82950,3,760.0,5.2,8.0
1379,Chevrolet,28150,Gasoline,Unknown,Red,Other,None reported,Yes,31000,16,430.0,6.2,8.0
2089,Jeep,171000,Gasoline,Manual,White,Black,Accident reported,Yes,15000,23,181.0,4.0,6.0
2175,Ford,333361,Diesel,Automatic,Black,Other,Accident reported,Yes,17000,23,250.0,7.3,8.0
2867,Lexus,165000,Gasoline,Automatic,Purple,Other,None reported,Yes,8700,26,225.0,3.0,6.0
2564,Jeep,17000,Gasoline,Automatic,Black,Black,None reported,Yes,38500,6,285.0,3.6,6.0
3236,GMC,102000,Gasoline,Automatic,Silver,Black,Accident reported,Yes,24500,9,355.0,5.3,8.0
441,Volkswagen,11000,Gasoline,Automatic,Blue,White,None reported,Yes,27900,2,184.0,2.0,4.0
2051,Ford,110000,Gasoline,Manual,Silver,Grey,None reported,Yes,9495,10,252.0,2.0,4.0
2541,Chevrolet,141195,E85 Flex Fuel,Automatic,White,Other,,,28499,6,,6.0,
1301,Mercedes-Benz,157405,Gasoline,Automatic,Black,Black,None reported,Yes,10750,11,248.0,3.5,6.0
3382,Chevrolet,7900,Gasoline,Automatic,White,Red,None reported,Yes,92500,2,490.0,6.2,8.0
1304,BMW,10950,Gasoline,Manual,White,White,None reported,Yes,60995,6,425.0,3.0,6.0
236,Polestar,12172,,Automatic,Grey,Other,None reported,,35999,3,,,
520,Chevrolet,32117,Gasoline,Automatic,Blue,Black,None reported,,33299,2,,3.6,
735,BMW,31157,Gasoline,Automatic,Black,Other,None reported,,65998,5,,,
3539,Chevrolet,38900,Gasoline,Automatic,White,Black,None reported,Yes,34700,5,308.0,3.6,6.0
2106,Audi,74000,Gasoline,Automatic,Blue,Grey,None reported,Yes,29950,9,420.0,4.0,8.0
592,Volvo,90050,Gasoline,Automatic,Brown,Other,None reported,Yes,5800,14,235.0,3.2,6.0
1303,Land,73101,Gasoline,Automatic,Blue,Other,None reported,Yes,42950,6,380.0,3.0,6.0
1387,Land,103000,Gasoline,Unknown,Black,Black,None reported,Yes,33999,8,380.0,3.0,6.0
2591,BMW,14269,Gasoline,Automatic,Grey,Orange,None reported,Yes,80000,2,503.0,3.0,6.0
2958,RAM,32000,Hybrid,Automatic,White,Black,None reported,Yes,50927,3,395.0,5.7,8.0
3722,Nissan,19877,Gasoline,Automatic,Black,Other,None reported,,18999,2,,1.6,
904,Cadillac,95570,E85 Flex Fuel,Automatic,Black,Black,Accident reported,Yes,22000,11,403.0,6.2,8.0
3387,Acura,102665,Gasoline,Automatic,Black,Black,None reported,Yes,15450,8,310.0,3.5,6.0
1279,Mercedes-Benz,59600,Gasoline,Unknown,White,Other,None reported,Yes,19900,12,302.0,3.5,6.0
3189,Ford,149000,Gasoline,Automatic,Black,Other,None reported,Yes,7999,13,262.0,3.5,6.0
3844,Ford,36000,E85 Flex Fuel,Automatic,White,Grey,None reported,Yes,44000,4,385.0,6.2,8.0
2308,BMW,10426,Gasoline,Automatic,Black,Black,None reported,,30798,4,,,
3381,Kia,10101,Hybrid,Automatic,White,Other,None reported,Yes,44990,2,261.0,1.6,4.0
3275,Mercedes-Benz,28755,Gasoline,Automatic,Black,Black,None reported,Yes,61350,5,385.0,3.0,6.0
3164,Tesla,19800,,Automatic,White,White,None reported,Yes,44990,4,425.0,,
706,Toyota,1500,Gasoline,Manual,Grey,Orange,None reported,Yes,84900,1,382.0,3.0,6.0
3523,Chrysler,45000,Gasoline,Automatic,Grey,Grey,None reported,Yes,6000,20,250.0,3.5,6.0
745,Kia,1340,Hybrid,Automatic,Black,Black,None reported,Yes,41000,1,177.0,1.6,4.0
1939,Nissan,6200,Gasoline,Automatic,Black,Grey,None reported,Yes,48000,1,400.0,5.6,8.0
3268,BMW,122141,Gasoline,Manual,Silver,Black,None reported,Yes,10500,18,360.0,4.8,8.0
513,BMW,138000,Gasoline,Automatic,White,Other,None reported,Yes,9950,19,184.0,2.5,6.0
81,Porsche,11500,Gasoline,Automatic,Silver,Other,None reported,Yes,72000,9,340.0,3.4,6.0
1308,Toyota,98000,Gasoline,Automatic,Black,Black,Accident reported,Yes,36000,8,270.0,4.0,6.0
3897,BMW,122600,Gasoline,Automatic,Black,Black,Accident reported,Yes,12900,12,300.0,3.0,6.0
914,Bentley,10972,Gasoline,Automatic,Red,Black,None reported,Yes,217950,2,,4.0,
3682,Tesla,74122,,Automatic,Black,Black,None reported,Yes,35900,8,417.0,,
3666,Lamborghini,5718,Gasoline,Automatic,Other,Other,None reported,,279991,3,,5.2,
774,Cadillac,105000,Gasoline,Automatic,Black,Black,Accident reported,Yes,12000,11,318.0,3.6,6.0
329,Mercedes-Benz,19593,Gasoline,Automatic,Black,Black,None reported,,159998,5,,,
2054,Toyota,81301,Gasoline,Automatic,Black,Black,None reported,Yes,30275,5,,3.5,
2001,Mercedes-Benz,49643,Gasoline,Automatic,White,Black,Accident reported,Yes,33995,8,402.0,4.7,8.0
943,Nissan,7089,,Automatic,Black,Black,Accident reported,Yes,29895,1,214.0,,
822,Lincoln,149000,Gasoline,Automatic,Gold,Other,None reported,Yes,10099,16,300.0,5.4,8.0
909,Jeep,107000,Gasoline,Automatic,Grey,Grey,None reported,Yes,5900,14,210.0,3.7,6.0
2516,Mercedes-Benz,15000,Gasoline,Automatic,Grey,Black,None reported,Yes,129000,4,550.0,4.0,8.0
181,Ford,25240,Gasoline,Automatic,Grey,Other,Accident reported,,39951,3,,2.3,
164,Nissan,16010,Gasoline,Automatic,White,Black,None reported,Yes,114000,4,565.0,3.8,6.0
1523,Dodge,20386,Gasoline,Automatic,Other,Black,None reported,,32999,3,,3.6,
451,Audi,33012,,Automatic,Blue,Other,None reported,Yes,38000,5,355.0,,
2538,Mercedes-Benz,26190,Gasoline,Automatic,Gold,Other,None reported,Yes,22000,21,302.0,5.0,8.0
1311,Jaguar,112000,Gasoline,Automatic,Blue,White,None reported,Yes,8800,11,340.0,3.0,6.0
1111,Mercedes-Benz,58350,Gasoline,Automatic,Black,Black,None reported,Yes,29497,6,208.0,2.0,4.0
3311,Chevrolet,5194,Gasoline,Automatic,White,Other,None reported,,87500,4,,6.2,
1287,Chevrolet,179200,Gasoline,Automatic,Black,Other,Accident reported,Yes,16000,9,355.0,5.3,8.0
327,BMW,40000,Gasoline,Unknown,Blue,Black,None reported,Yes,53000,4,523.0,4.4,8.0
1790,Mazda,46873,Gasoline,Manual,Grey,Blue,None reported,Yes,11500,21,142.0,1.8,4.0
2490,Acura,199296,Gasoline,Automatic,Black,Grey,None reported,Yes,4900,19,270.0,3.2,6.0
3543,Dodge,98231,Gasoline,Automatic,Blue,Black,Accident reported,Yes,15500,16,425.0,6.1,8.0
2007,RAM,25396,Gasoline,Automatic,Other,Black,None reported,Yes,43250,4,,5.7,
1858,Ford,13865,Gasoline,Automatic,Black,Other,None reported,Yes,29182,2,,1.5,
312,Maserati,25721,Gasoline,Automatic,Other,Other,None reported,Yes,52645,4,,3.0,
832,Ford,149460,Diesel,Automatic,Blue,Grey,Accident reported,Yes,12240,16,350.0,6.4,8.0
1201,BMW,18000,Gasoline,Automatic,Black,Black,None reported,Yes,94000,3,600.0,4.4,8.0
3918,Porsche,38000,Unknown,Unknown,Blue,Grey,,,75000,28,,,
2615,Cadillac,136150,Gasoline,Unknown,Silver,Black,Accident reported,Yes,22500,5,335.0,3.6,6.0
2134,Lexus,48300,Gasoline,Automatic,White,Red,None reported,Yes,82000,3,383.0,5.7,8.0
2209,Tesla,32300,,Automatic,Black,Black,None reported,Yes,29000,5,,,
3082,BMW,73000,Gasoline,Unknown,Red,Other,None reported,Yes,16000,13,300.0,3.0,6.0
1481,Acura,1798,Gasoline,Automatic,Black,Black,None reported,Yes,53000,1,355.0,3.0,6.0
777,Chevrolet,81000,E85 Flex Fuel,Automatic,Red,Grey,None reported,Yes,32000,6,285.0,4.3,6.0
799,Tesla,62089,,Automatic,Black,Other,None reported,Yes,29975,9,329.0,,
54,Mercedes-Benz,120000,Gasoline,Unknown,Black,Black,None reported,Yes,19800,8,208.0,2.0,4.0
1920,Kia,38000,Gasoline,Automatic,Green,Other,None reported,Yes,41999,4,291.0,3.8,6.0
3562,Toyota,86300,Hybrid,Automatic,Grey,Black,Accident reported,Yes,18000,8,134.0,1.8,4.0
2918,RAM,16648,Diesel,Automatic,Red,Black,None reported,,70999,2,,6.7,
1701,Lexus,128032,Gasoline,Unknown,Silver,Black,None reported,Yes,18000,8,311.0,3.5,6.0
2161,Porsche,13250,Gasoline,Automatic,Brown,Grey,None reported,Yes,154900,9,475.0,3.8,6.0
3749,Dodge,171079,Diesel,Automatic,Silver,Grey,None reported,Yes,27500,23,245.0,5.9,6.0
987,Mercedes-Benz,9612,Gasoline,Automatic,Other,Other,None reported,,43900,2,,2.0,
3270,Ford,113294,Gasoline,Automatic,Grey,Black,Accident reported,Yes,16500,7,245.0,2.0,4.0
2856,Honda,122000,Gasoline,Automatic,Blue,Grey,None reported,Yes,10500,16,166.0,2.4,4.0
1394,BMW,16307,Hybrid,Automatic,Red,White,None reported,Yes,71400,1,335.0,3.0,6.0
768,Hyundai,66126,Gasoline,Automatic,White,Grey,None reported,,19190,6,,2.0,
3538,BMW,12500,Gasoline,Automatic,Grey,Blue,Accident reported,Yes,90000,3,503.0,3.0,6.0
285,Porsche,25568,Gasoline,Manual,Red,Black,None reported,Yes,134999,4,,3.0,
3516,Ford,19400,Gasoline,Automatic,White,Black,None reported,Yes,58000,4,310.0,3.5,6.0
428,Lincoln,38100,Gasoline,Automatic,Silver,Other,None reported,Yes,21000,8,365.0,3.5,6.0
2332,Dodge,131100,E85 Flex Fuel,Automatic,White,Grey,Accident reported,Yes,12995,14,310.0,4.7,8.0
2079,Toyota,165520,Gasoline,Automatic,Grey,Grey,Accident reported,Yes,9000,16,270.0,3.5,6.0
722,BMW,73000,Gasoline,Unknown,Black,Black,None reported,Yes,23999,8,320.0,3.0,6.0
951,Chevrolet,100000,Gasoline,Automatic,White,Black,Accident reported,Yes,8500,6,153.0,1.4,4.0
3058,Lincoln,54000,Gasoline,Automatic,Brown,Orange,Accident reported,Yes,46500,6,450.0,3.5,6.0
2262,Toyota,74000,E85 Flex Fuel,Automatic,Other,Black,Accident reported,Yes,38000,6,381.0,5.7,8.0
989,Ford,152000,Gasoline,Automatic,Brown,Other,None reported,Yes,14000,13,365.0,3.5,6.0
3728,INFINITI,121525,Gasoline,Automatic,Black,Black,Accident reported,Yes,28500,7,400.0,5.6,8.0
3872,Ford,71000,E85 Flex Fuel,Automatic,Black,Other,Accident reported,Yes,24350,8,385.0,5.0,8.0
326,Mercedes-Benz,8375,Gasoline,Automatic,Black,Black,None reported,,69900,4,,3.0,
2608,Jeep,50750,Unknown,Manual,Blue,Grey,None reported,Yes,15000,30,,,
1383,Ford,169000,E85 Flex Fuel,Automatic,White,Other,None reported,Yes,13000,7,290.0,3.5,6.0
1724,Mitsubishi,94500,Gasoline,Unknown,White,Black,None reported,Yes,27000,13,291.0,2.0,4.0
1086,Audi,75965,Gasoline,Automatic,White,Black,Accident reported,Yes,35999,11,450.0,4.2,8.0
3205,Jeep,43000,Gasoline,Automatic,White,Other,None reported,Yes,46500,4,285.0,3.6,6.0
341,Lexus,52100,Gasoline,Automatic,White,Other,None reported,Yes,38000,6,301.0,4.6,8.0
147,Chevrolet,75000,Gasoline,Automatic,Black,Black,None reported,Yes,12500,19,240.0,3.8,6.0
3599,Land,13970,Hybrid,Automatic,Grey,Black,None reported,Yes,75500,3,395.0,3.0,6.0
1107,Chevrolet,215000,Gasoline,Automatic,Black,Black,Accident reported,Yes,6995,18,345.0,6.0,8.0
848,Cadillac,104000,E85 Flex Fuel,Automatic,Grey,Other,None reported,Yes,19500,14,403.0,6.2,8.0
966,BMW,40000,Gasoline,Unknown,White,Other,None reported,Yes,34000,10,445.0,4.4,8.0
3271,Kia,24423,Gasoline,Automatic,Black,Black,None reported,,44315,3,,3.8,
2203,Land,56842,Gasoline,Unknown,Silver,Black,None reported,Yes,35000,8,510.0,5.0,8.0
661,Nissan,137483,Gasoline,Automatic,White,Grey,None reported,Yes,3200,13,188.0,1.6,4.0
1002,INFINITI,93500,Gasoline,Automatic,Black,Black,None reported,Yes,16000,7,295.0,3.5,6.0
3649,Volkswagen,1716,,Automatic,Grey,Blue,None reported,,39998,1,,,
3349,Porsche,46200,Gasoline,Manual,Silver,Black,None reported,Yes,49999,19,325.0,3.6,6.0
3111,Honda,20229,Gasoline,Automatic,Black,Black,None reported,,36727,2,,1.5,
3542,Ford,7346,Gasoline,Manual,Red,Black,None reported,Yes,40999,17,500.0,5.4,8.0
1879,Chevrolet,12000,Gasoline,Automatic,Blue,Black,Accident reported,Yes,99900,3,490.0,6.2,8.0
3765,Nissan,145000,Gasoline,Automatic,Silver,Grey,Accident reported,Yes,8500,7,284.0,3.5,6.0
1203,Rivian,4500,,Automatic,Silver,Grey,None reported,Yes,89999,1,835.0,,
1990,Chevrolet,111095,E85 Flex Fuel,Automatic,White,Black,Accident reported,Yes,26000,10,355.0,5.3,8.0
24,Chevrolet,52000,Gasoline,Automatic,Blue,Black,None reported,Yes,61000,3,355.0,5.3,8.0
3756,Ford,53500,Gasoline,Automatic,Brown,Other,Accident reported,Yes,31500,6,325.0,2.7,6.0
2691,Chevrolet,133598,Gasoline,Automatic,Red,Black,Accident reported,Yes,29999,7,,5.3,
2759,Nissan,135000,Gasoline,Automatic,White,Brown,None reported,Yes,8500,10,260.0,3.5,6.0
3057,Mercedes-Benz,17941,Gasoline,Automatic,Silver,Red,None reported,Yes,226000,12,,6.2,
875,Mercedes-Benz,5595,Hybrid,Automatic,White,Black,None reported,,83598,3,,,
3596,Porsche,31500,Gasoline,Automatic,Blue,Red,None reported,Yes,97555,7,420.0,3.0,6.0
938,Genesis,23600,Gasoline,Automatic,Blue,Grey,None reported,Yes,31900,4,311.0,3.8,6.0
2394,Mercedes-Benz,127000,Gasoline,Automatic,White,Other,None reported,Yes,14000,19,302.0,5.0,8.0
3333,Ford,12500,Hybrid,Automatic,Silver,Black,None reported,Yes,29999,1,191.0,2.5,4.0
3969,Toyota,92700,Gasoline,Automatic,Grey,Grey,Accident reported,Yes,20800,11,310.0,4.6,8.0
385,Mercedes-Benz,17000,Gasoline,Automatic,White,Brown,None reported,Yes,95000,5,603.0,4.0,8.0
3048,Tesla,39000,,Automatic,Silver,Black,None reported,Yes,43000,4,455.0,,
3335,Chevrolet,7000,Gasoline,Manual,Blue,Black,None reported,Yes,50000,2,455.0,6.2,8.0
2917,Honda,71000,Hybrid,Automatic,Red,Other,Accident reported,Yes,17500,6,212.0,1.5,4.0
2291,Cadillac,31500,Gasoline,Automatic,White,Other,None reported,Yes,95000,3,420.0,6.2,8.0
3341,Toyota,13828,Hybrid,Automatic,Blue,Black,None reported,Yes,43000,5,306.0,3.5,6.0
936,Nissan,97726,Gasoline,Unknown,Other,Other,Accident reported,,15998,8,,2.5,
3438,Mitsubishi,62930,Gasoline,Automatic,Grey,Black,Accident reported,Yes,10000,16,260.0,3.8,6.0
2360,Land,110000,Gasoline,Automatic,Silver,Black,None reported,Yes,10200,12,375.0,5.0,8.0
3905,Nissan,101000,Gasoline,Unknown,White,Black,None reported,Yes,59000,11,545.0,3.8,6.0
